calculated_host_listings_count,availability_365,neighbourhood_n,longitude,room_type_n,price
1.0,0.0,4.0,-73.94037,0.0,65
47.0,356.0,7.0,-73.99724,0.0,65
11.0,122.0,53.0,-73.99583,1.0,135
1.0,147.0,8.0,-73.97347,1.0,250
87.0,350.0,14.0,-73.99236,1.0,270
2.0,259.0,28.0,-73.9551,0.0,111
2.0,0.0,12.0,-73.94099,0.0,60
6.0,365.0,54.0,-73.93436,0.0,89
1.0,0.0,12.0,-73.96263,0.0,57
5.0,0.0,124.0,-73.8261,0.0,50
2.0,175.0,90.0,-74.03077,0.0,79
1.0,4.0,25.0,-73.94035,1.0,120
1.0,98.0,20.0,-73.95248,1.0,250
1.0,0.0,63.0,-73.853,0.0,80
3.0,28.0,21.0,-73.92115,0.0,59
1.0,0.0,4.0,-73.94739,0.0,69
1.0,38.0,29.0,-73.96558,0.0,90
2.0,0.0,84.0,-73.88928,0.0,48
2.0,301.0,2.0,-73.94194,1.0,165
1.0,0.0,45.0,-73.96465,1.0,290
3.0,359.0,46.0,-73.80555,0.0,50
1.0,0.0,12.0,-73.9522,0.0,55
1.0,20.0,6.0,-73.92599,1.0,195
47.0,338.0,7.0,-73.99547,0.0,120
1.0,0.0,11.0,-74.00523,1.0,250
1.0,0.0,56.0,-73.92164,1.0,100
3.0,0.0,137.0,-74.01012,0.0,71
1.0,5.0,1.0,-73.98374,2.0,90
1.0,30.0,20.0,-73.95848,1.0,118
1.0,0.0,21.0,-73.92742,1.0,120
1.0,15.0,19.0,-73.9893,1.0,250
1.0,0.0,6.0,-73.91874,0.0,35
1.0,0.0,63.0,-73.83601,0.0,75
1.0,0.0,56.0,-73.90548,1.0,129
1.0,0.0,24.0,-73.95582,1.0,105
3.0,22.0,52.0,-73.99759,1.0,420
1.0,0.0,13.0,-73.97209,0.0,50
1.0,230.0,12.0,-73.94668,1.0,255
1.0,66.0,79.0,-73.99087,0.0,40
1.0,0.0,21.0,-73.9233,0.0,60
2.0,11.0,21.0,-73.93061,0.0,50
1.0,0.0,20.0,-73.95466,1.0,89
1.0,0.0,19.0,-73.98713,1.0,180
3.0,89.0,2.0,-73.9546,2.0,31
1.0,9.0,45.0,-73.96512,0.0,85
1.0,0.0,12.0,-73.95952,0.0,210
2.0,127.0,121.0,-73.89663,0.0,50
2.0,0.0,123.0,-74.00572,1.0,80
1.0,0.0,7.0,-73.99321,1.0,159
2.0,47.0,56.0,-73.92555,0.0,110
1.0,358.0,14.0,-73.99632,1.0,165
1.0,89.0,6.0,-73.94938,1.0,175
1.0,343.0,23.0,-73.9872,1.0,143
3.0,196.0,19.0,-73.97865,2.0,69
1.0,73.0,32.0,-73.99388,0.0,89
1.0,0.0,6.0,-73.95544,1.0,95
1.0,282.0,12.0,-73.96161,0.0,75
1.0,23.0,7.0,-73.99139,1.0,185
1.0,0.0,117.0,-73.96337,0.0,60
1.0,35.0,6.0,-73.95356,1.0,140
5.0,48.0,7.0,-73.98822,2.0,80
2.0,365.0,29.0,-73.96662,0.0,100
8.0,352.0,21.0,-73.91763,0.0,75
1.0,2.0,8.0,-73.96688,1.0,195
2.0,331.0,2.0,-73.94577,1.0,110
327.0,329.0,43.0,-74.01092,1.0,229
1.0,188.0,28.0,-73.95416,0.0,125
1.0,0.0,52.0,-73.99834,1.0,2500
1.0,0.0,15.0,-73.93434,0.0,25
1.0,0.0,34.0,-73.98903,1.0,350
2.0,16.0,98.0,-73.92482,0.0,55
1.0,3.0,20.0,-73.94856,1.0,300
1.0,0.0,31.0,-73.90152,0.0,30
1.0,35.0,12.0,-73.95669,1.0,200
2.0,163.0,9.0,-73.99178,1.0,117
1.0,19.0,28.0,-73.95358,1.0,160
1.0,0.0,23.0,-73.9935,1.0,249
1.0,14.0,4.0,-73.94839,0.0,190
7.0,122.0,37.0,-73.82401,0.0,80
1.0,136.0,203.0,-74.16966,1.0,180
1.0,96.0,12.0,-73.96,1.0,325
1.0,363.0,16.0,-73.97676,0.0,160
1.0,178.0,7.0,-73.99118,0.0,150
1.0,4.0,18.0,-73.92543,0.0,57
1.0,355.0,1.0,-73.98202,0.0,95
1.0,36.0,29.0,-73.97315,1.0,250
1.0,8.0,7.0,-73.98728,0.0,120
8.0,346.0,2.0,-73.93813,0.0,45
1.0,365.0,0.0,-73.97483,2.0,250
1.0,0.0,12.0,-73.96525,1.0,249
2.0,252.0,12.0,-73.95012,1.0,160
1.0,7.0,4.0,-73.94797,0.0,100
3.0,229.0,12.0,-73.9599,0.0,90
1.0,270.0,4.0,-73.94468,0.0,100
1.0,0.0,21.0,-73.9292,0.0,54
4.0,365.0,4.0,-73.94592,2.0,75
1.0,0.0,7.0,-73.99706,1.0,200
30.0,363.0,7.0,-73.99679,0.0,299
1.0,1.0,30.0,-73.94224,1.0,100
1.0,0.0,44.0,-73.89643,0.0,80
2.0,363.0,54.0,-73.94772,1.0,100
2.0,363.0,21.0,-73.90793,0.0,65
1.0,0.0,123.0,-74.01551,1.0,200
1.0,62.0,20.0,-73.9435,0.0,60
3.0,0.0,22.0,-73.96514,1.0,113
1.0,0.0,34.0,-73.98736,0.0,110
1.0,99.0,63.0,-73.85124,1.0,69
1.0,0.0,6.0,-73.93176,1.0,60
327.0,345.0,43.0,-74.00482,1.0,117
3.0,324.0,6.0,-73.9456,0.0,70
1.0,43.0,24.0,-73.96177,1.0,100
2.0,229.0,39.0,-73.91763,1.0,170
15.0,7.0,31.0,-73.89438,0.0,35
2.0,177.0,19.0,-73.98995,0.0,135
7.0,337.0,110.0,-74.08765,0.0,30
1.0,31.0,26.0,-73.98121,0.0,150
1.0,0.0,1.0,-73.96904,0.0,90
1.0,0.0,6.0,-73.95265,1.0,114
1.0,14.0,68.0,-73.9862,0.0,82
1.0,259.0,19.0,-73.98337,1.0,260
1.0,0.0,12.0,-73.96246,0.0,40
3.0,15.0,6.0,-73.91168,0.0,55
1.0,10.0,8.0,-73.98035,1.0,419
1.0,336.0,183.0,-73.72838,1.0,60
1.0,0.0,43.0,-74.00943,2.0,1000
1.0,293.0,2.0,-73.94238,1.0,249
1.0,0.0,25.0,-73.94131,1.0,135
1.0,13.0,44.0,-73.90068,0.0,31
3.0,319.0,46.0,-73.78438,0.0,65
65.0,327.0,14.0,-73.99536,1.0,425
1.0,26.0,10.0,-73.98283,1.0,249
1.0,0.0,43.0,-74.00671,1.0,575
1.0,0.0,12.0,-73.94268,1.0,110
1.0,0.0,1.0,-73.98272,1.0,150
1.0,222.0,101.0,-74.01829,1.0,100
1.0,247.0,2.0,-73.94426,0.0,57
1.0,0.0,6.0,-73.94483,1.0,100
1.0,75.0,2.0,-73.93911,0.0,85
3.0,135.0,39.0,-73.9217,1.0,120
1.0,0.0,12.0,-73.94117,1.0,125
232.0,217.0,77.0,-74.00694,1.0,358
1.0,180.0,21.0,-73.9302,0.0,72
3.0,346.0,28.0,-73.95481,1.0,349
1.0,0.0,4.0,-73.93988,0.0,99
1.0,0.0,101.0,-74.01565,1.0,325
1.0,179.0,112.0,-73.76288,1.0,115
1.0,0.0,15.0,-73.94842,0.0,75
3.0,0.0,183.0,-73.73464,0.0,62
2.0,18.0,21.0,-73.93713,0.0,60
2.0,17.0,21.0,-73.92684,0.0,99
1.0,0.0,49.0,-73.9212,1.0,175
3.0,85.0,103.0,-73.88335,0.0,50
121.0,174.0,71.0,-73.98573,1.0,135
5.0,23.0,7.0,-73.98597,2.0,95
2.0,314.0,6.0,-73.93868,1.0,250
1.0,67.0,23.0,-73.98213,0.0,400
3.0,205.0,4.0,-73.93916,0.0,80
3.0,0.0,23.0,-73.99025,0.0,75
2.0,78.0,54.0,-73.94317,1.0,80
1.0,0.0,68.0,-73.98665,1.0,125
1.0,0.0,7.0,-73.99201,0.0,95
1.0,322.0,46.0,-73.78342,1.0,130
1.0,0.0,9.0,-73.99233,0.0,105
2.0,0.0,64.0,-73.99465,0.0,59
1.0,358.0,14.0,-73.99515,1.0,250
1.0,267.0,85.0,-73.75495,1.0,99
1.0,0.0,33.0,-73.99821,1.0,116
1.0,0.0,15.0,-73.9619,1.0,125
1.0,196.0,15.0,-73.96218,1.0,130
7.0,55.0,103.0,-73.86889,0.0,49
50.0,180.0,5.0,-73.97687,1.0,150
1.0,0.0,56.0,-73.93295,0.0,49
2.0,314.0,19.0,-73.98791,1.0,200
2.0,0.0,2.0,-73.94868,0.0,50
1.0,6.0,133.0,-73.86951,0.0,35
1.0,316.0,6.0,-73.94346,1.0,140
1.0,0.0,24.0,-73.95462,0.0,50
1.0,0.0,43.0,-74.01533,1.0,450
1.0,0.0,21.0,-73.9236,0.0,50
1.0,236.0,126.0,-73.90299,1.0,150
1.0,0.0,12.0,-73.9591,1.0,100
232.0,333.0,48.0,-73.99274,1.0,306
2.0,170.0,2.0,-73.94923,1.0,155
1.0,166.0,70.0,-73.88621,0.0,50
3.0,334.0,22.0,-73.96281,2.0,25
1.0,0.0,21.0,-73.91751,0.0,35
2.0,0.0,12.0,-73.95292,1.0,180
1.0,0.0,22.0,-73.95631,1.0,120
1.0,0.0,10.0,-73.9869,1.0,120
1.0,0.0,6.0,-73.92729,0.0,85
1.0,5.0,9.0,-73.99718,0.0,85
2.0,0.0,38.0,-73.97863,2.0,47
3.0,243.0,6.0,-73.9434,0.0,50
1.0,0.0,22.0,-73.96016,1.0,110
3.0,154.0,2.0,-73.95013,0.0,16
232.0,310.0,14.0,-73.99769,1.0,334
1.0,0.0,28.0,-73.94624,1.0,200
1.0,180.0,8.0,-73.96128,0.0,89
1.0,237.0,21.0,-73.91774,1.0,124
1.0,0.0,11.0,-74.00298,1.0,250
1.0,0.0,12.0,-73.96764,1.0,450
3.0,359.0,2.0,-73.94866,0.0,160
2.0,8.0,6.0,-73.95394,0.0,58
1.0,165.0,44.0,-73.90034,0.0,55
1.0,0.0,2.0,-73.93671,0.0,45
1.0,250.0,13.0,-73.9749,0.0,99
1.0,0.0,33.0,-73.99599,1.0,115
121.0,352.0,1.0,-73.98139,1.0,239
2.0,145.0,95.0,-73.84245,1.0,130
1.0,0.0,4.0,-73.94104,1.0,113
13.0,365.0,70.0,-73.8734,0.0,54
1.0,0.0,15.0,-73.95125,0.0,55
1.0,36.0,12.0,-73.9428,0.0,69
1.0,18.0,6.0,-73.95909,1.0,120
1.0,0.0,12.0,-73.93273,0.0,54
33.0,365.0,20.0,-73.95209,0.0,119
1.0,0.0,16.0,-73.97747,0.0,300
1.0,357.0,84.0,-73.89362,1.0,125
1.0,59.0,12.0,-73.94774,0.0,95
1.0,0.0,38.0,-73.98109,0.0,60
1.0,0.0,6.0,-73.94504,0.0,55
1.0,89.0,75.0,-74.03282,2.0,40
1.0,0.0,19.0,-73.98245,1.0,125
1.0,0.0,12.0,-73.95804,0.0,55
1.0,0.0,8.0,-73.98321,1.0,180
6.0,340.0,81.0,-73.87571,0.0,149
2.0,179.0,56.0,-73.91438,0.0,40
1.0,1.0,18.0,-73.92725,0.0,50
1.0,25.0,28.0,-73.96104,1.0,150
327.0,363.0,5.0,-73.97418,1.0,192
1.0,357.0,88.0,-73.85076,0.0,41
65.0,364.0,8.0,-73.98626,1.0,220
1.0,145.0,20.0,-73.95247,1.0,99
1.0,19.0,2.0,-73.95686,0.0,103
1.0,21.0,6.0,-73.93921,0.0,62
2.0,46.0,21.0,-73.92978,0.0,77
1.0,0.0,22.0,-73.9612,0.0,75
1.0,18.0,29.0,-73.96674,1.0,150
1.0,246.0,23.0,-73.98851,1.0,154
2.0,0.0,7.0,-73.98888,0.0,110
1.0,0.0,25.0,-73.92072,1.0,85
1.0,0.0,56.0,-73.92621,1.0,125
1.0,0.0,43.0,-74.00671,1.0,110
3.0,264.0,22.0,-73.96969,1.0,150
2.0,358.0,115.0,-73.89964,0.0,64
1.0,83.0,144.0,-73.90242,2.0,55
3.0,38.0,77.0,-74.00435,1.0,1000
17.0,336.0,21.0,-73.92043,0.0,55
8.0,255.0,18.0,-73.92705,0.0,90
1.0,147.0,6.0,-73.93675,1.0,130
5.0,348.0,158.0,-74.11396,0.0,55
2.0,335.0,7.0,-73.98813,1.0,130
1.0,0.0,9.0,-73.99532,0.0,60
3.0,313.0,37.0,-73.81785,1.0,105
1.0,89.0,49.0,-73.91807,1.0,390
3.0,117.0,6.0,-73.92179,0.0,39
1.0,18.0,8.0,-73.96459,1.0,180
327.0,345.0,43.0,-74.00519,1.0,100
1.0,169.0,14.0,-73.99528,1.0,223
4.0,8.0,12.0,-73.95513,0.0,50
1.0,127.0,21.0,-73.90985,1.0,159
1.0,0.0,7.0,-73.98639,0.0,100
1.0,0.0,12.0,-73.94435,0.0,80
1.0,0.0,28.0,-73.95032,1.0,175
1.0,11.0,14.0,-73.99614,0.0,75
2.0,342.0,12.0,-73.94471,0.0,75
1.0,115.0,56.0,-73.91975,1.0,120
1.0,249.0,56.0,-73.92249,0.0,97
2.0,241.0,24.0,-73.9516,1.0,150
1.0,0.0,28.0,-73.95628,1.0,117
1.0,35.0,12.0,-73.96268,1.0,150
1.0,41.0,6.0,-73.95402,1.0,85
1.0,0.0,19.0,-73.98513,1.0,129
4.0,89.0,27.0,-73.9983,0.0,120
4.0,153.0,4.0,-73.93904,0.0,44
1.0,90.0,2.0,-73.94335,0.0,110
1.0,109.0,12.0,-73.94621,0.0,75
1.0,121.0,19.0,-73.98083,1.0,148
2.0,2.0,1.0,-73.98049,0.0,600
1.0,0.0,8.0,-73.97255,1.0,250
1.0,147.0,15.0,-73.91822,1.0,85
1.0,335.0,12.0,-73.95229,1.0,160
1.0,42.0,13.0,-73.97137,1.0,120
1.0,0.0,14.0,-74.00244,1.0,400
7.0,82.0,21.0,-73.92972,2.0,25
1.0,9.0,19.0,-73.98338,0.0,85
1.0,0.0,2.0,-73.9347,1.0,75
5.0,333.0,12.0,-73.96249,0.0,58
1.0,0.0,80.0,-73.9281,1.0,110
1.0,24.0,8.0,-73.96823,0.0,380
1.0,0.0,21.0,-73.91934,0.0,40
4.0,213.0,19.0,-73.98182,1.0,120
1.0,146.0,12.0,-73.93885,1.0,200
7.0,365.0,160.0,-73.79669,2.0,30
1.0,1.0,173.0,-73.82418,1.0,80
1.0,1.0,21.0,-73.92028,0.0,45
1.0,0.0,21.0,-73.92777,0.0,80
1.0,1.0,1.0,-73.97305,0.0,175
1.0,0.0,1.0,-73.98555,1.0,120
4.0,331.0,3.0,-73.96757,1.0,175
1.0,288.0,36.0,-73.9996,1.0,190
1.0,365.0,16.0,-73.97434,1.0,100
3.0,352.0,30.0,-73.93271,1.0,235
31.0,195.0,7.0,-73.99295,1.0,166
1.0,101.0,12.0,-73.94352,0.0,75
1.0,0.0,19.0,-73.99145,1.0,200
4.0,335.0,6.0,-73.9385,0.0,40
2.0,78.0,11.0,-74.00285,1.0,250
1.0,0.0,52.0,-73.9996,1.0,103
232.0,311.0,1.0,-73.98675,1.0,334
5.0,221.0,6.0,-73.91474,0.0,43
2.0,11.0,17.0,-73.97971,1.0,100
7.0,45.0,44.0,-73.9057,0.0,50
1.0,358.0,7.0,-73.99473,0.0,90
1.0,0.0,2.0,-73.94321,1.0,102
1.0,164.0,11.0,-74.00475,1.0,179
3.0,69.0,19.0,-73.97807,1.0,152
1.0,10.0,2.0,-73.94126,0.0,45
1.0,0.0,33.0,-73.99278,1.0,225
2.0,242.0,1.0,-73.9666,1.0,239
5.0,311.0,5.0,-73.97587,1.0,310
1.0,0.0,19.0,-73.98229,1.0,100
1.0,0.0,8.0,-73.9675,0.0,69
1.0,193.0,8.0,-73.97812,0.0,55
5.0,85.0,37.0,-73.82764,0.0,82
1.0,349.0,56.0,-73.92656,0.0,69
1.0,0.0,1.0,-73.98033,1.0,550
1.0,0.0,12.0,-73.96404,1.0,219
1.0,0.0,38.0,-73.98389,0.0,57
1.0,0.0,28.0,-73.94806,1.0,130
1.0,0.0,21.0,-73.92663,1.0,200
1.0,0.0,15.0,-73.95848,0.0,75
1.0,0.0,24.0,-73.9567,0.0,60
3.0,12.0,86.0,-74.06766,1.0,60
2.0,0.0,28.0,-73.94862,0.0,60
1.0,53.0,33.0,-74.00047,1.0,150
1.0,0.0,30.0,-73.92771,0.0,30
1.0,33.0,22.0,-73.96693,1.0,130
1.0,0.0,51.0,-73.94662,0.0,99
1.0,49.0,30.0,-73.94105,0.0,40
1.0,54.0,20.0,-73.95323,1.0,176
1.0,361.0,121.0,-73.8951,1.0,160
1.0,0.0,25.0,-73.92643,1.0,85
1.0,2.0,13.0,-73.97531,1.0,130
1.0,351.0,56.0,-73.91815,1.0,180
1.0,0.0,8.0,-73.97979,1.0,175
1.0,58.0,0.0,-73.97252,1.0,250
1.0,61.0,107.0,-73.73193,0.0,50
1.0,0.0,21.0,-73.93578,0.0,80
1.0,28.0,9.0,-73.99077,0.0,95
1.0,323.0,1.0,-73.98355,1.0,189
1.0,7.0,2.0,-73.93833,1.0,85
1.0,0.0,19.0,-73.98462,1.0,179
1.0,0.0,6.0,-73.94607,0.0,50
3.0,365.0,79.0,-73.99887,0.0,150
1.0,60.0,6.0,-73.94522,0.0,63
3.0,59.0,6.0,-73.92677,0.0,62
1.0,0.0,52.0,-73.99787,1.0,108
1.0,12.0,8.0,-73.98057,1.0,199
1.0,0.0,52.0,-73.99468,0.0,75
1.0,170.0,19.0,-73.98372,1.0,159
2.0,0.0,99.0,-73.90361,0.0,125
2.0,236.0,7.0,-73.99248,1.0,350
1.0,180.0,11.0,-74.00235,1.0,220
1.0,0.0,6.0,-73.95711,0.0,45
1.0,88.0,83.0,-73.88592,0.0,200
1.0,0.0,159.0,-73.75466,1.0,51
3.0,88.0,4.0,-73.94571,0.0,99
2.0,105.0,2.0,-73.93871,0.0,40
1.0,363.0,49.0,-73.90037,1.0,200
1.0,44.0,46.0,-73.77582,1.0,120
1.0,0.0,6.0,-73.95572,0.0,37
2.0,0.0,4.0,-73.9481,0.0,165
2.0,0.0,28.0,-73.95361,2.0,75
1.0,188.0,12.0,-73.94639,1.0,120
1.0,18.0,68.0,-73.98834,0.0,85
1.0,0.0,19.0,-73.98936,1.0,245
2.0,0.0,20.0,-73.95342,1.0,83
1.0,5.0,6.0,-73.91635,0.0,125
2.0,0.0,30.0,-73.94064,0.0,65
1.0,75.0,48.0,-73.99283,1.0,649
1.0,147.0,103.0,-73.88589,0.0,80
2.0,18.0,45.0,-73.95853,0.0,55
1.0,0.0,101.0,-74.01725,0.0,100
8.0,67.0,37.0,-73.83137,0.0,60
1.0,188.0,2.0,-73.94769,0.0,70
1.0,0.0,121.0,-73.89474,0.0,69
1.0,0.0,6.0,-73.9486,0.0,45
2.0,287.0,28.0,-73.95461,0.0,105
1.0,0.0,6.0,-73.94515,0.0,55
1.0,186.0,22.0,-73.96446,0.0,39
1.0,0.0,6.0,-73.95443,0.0,50
1.0,6.0,96.0,-74.00188,1.0,150
1.0,0.0,22.0,-73.96784,1.0,97
7.0,136.0,6.0,-73.93467,0.0,130
3.0,340.0,28.0,-73.9667,1.0,225
2.0,229.0,21.0,-73.91573,1.0,140
7.0,174.0,37.0,-73.81019,1.0,298
2.0,250.0,46.0,-73.78022,0.0,45
1.0,0.0,2.0,-73.94419,0.0,36
1.0,0.0,52.0,-74.0013,1.0,225
1.0,0.0,24.0,-73.95983,1.0,100
1.0,220.0,15.0,-73.94934,1.0,160
12.0,345.0,7.0,-73.98971,1.0,160
1.0,0.0,21.0,-73.90314,0.0,45
2.0,363.0,47.0,-73.87713,1.0,250
1.0,4.0,12.0,-73.95867,0.0,69
1.0,31.0,28.0,-73.945,0.0,120
1.0,0.0,8.0,-73.98068,0.0,175
1.0,72.0,68.0,-73.98399,1.0,199
1.0,0.0,22.0,-73.96667,1.0,80
1.0,0.0,22.0,-73.95329,1.0,155
3.0,171.0,94.0,-73.81118,0.0,60
1.0,0.0,6.0,-73.94426,0.0,46
3.0,360.0,21.0,-73.92111,1.0,275
1.0,0.0,6.0,-73.94467,0.0,55
1.0,126.0,6.0,-73.95052,1.0,88
4.0,346.0,25.0,-73.93163,1.0,120
1.0,0.0,43.0,-74.00776,1.0,235
1.0,61.0,28.0,-73.95858,1.0,150
37.0,1.0,31.0,-73.9031,0.0,55
2.0,62.0,28.0,-73.94797,0.0,111
1.0,186.0,7.0,-73.99113,1.0,129
1.0,0.0,2.0,-73.95589,0.0,75
1.0,251.0,16.0,-73.97793,1.0,250
2.0,342.0,6.0,-73.9283,0.0,45
1.0,0.0,25.0,-73.954,1.0,175
1.0,0.0,1.0,-73.98174,1.0,200
1.0,31.0,3.0,-73.96542,1.0,125
1.0,0.0,30.0,-73.93085,0.0,44
4.0,85.0,37.0,-73.81561,0.0,54
5.0,48.0,6.0,-73.95278,1.0,104
1.0,0.0,20.0,-73.95145,1.0,117
2.0,264.0,6.0,-73.91449,1.0,83
2.0,0.0,21.0,-73.93013,1.0,150
1.0,38.0,12.0,-73.95629,1.0,180
2.0,40.0,21.0,-73.9265,0.0,45
1.0,166.0,4.0,-73.93244,0.0,75
1.0,208.0,43.0,-74.01278,1.0,230
1.0,0.0,6.0,-73.93722,0.0,39
1.0,13.0,54.0,-73.94497,1.0,199
91.0,317.0,26.0,-73.97962,1.0,117
1.0,0.0,19.0,-73.9854,1.0,198
1.0,161.0,1.0,-73.96583,1.0,206
1.0,159.0,6.0,-73.9535,0.0,80
1.0,0.0,22.0,-73.96742,1.0,75
1.0,0.0,20.0,-73.95651,1.0,185
1.0,0.0,14.0,-74.00121,1.0,156
1.0,0.0,4.0,-73.93495,0.0,85
5.0,283.0,82.0,-73.95889,0.0,65
1.0,225.0,32.0,-73.99599,1.0,585
1.0,159.0,4.0,-73.94923,1.0,249
15.0,270.0,28.0,-73.95325,1.0,99
1.0,83.0,56.0,-73.91974,0.0,90
1.0,0.0,12.0,-73.94217,1.0,150
2.0,259.0,25.0,-73.95147,0.0,79
1.0,0.0,19.0,-73.98879,0.0,100
1.0,0.0,21.0,-73.9266,0.0,82
50.0,358.0,5.0,-73.97694,1.0,367
13.0,365.0,43.0,-74.00503,0.0,169
1.0,197.0,8.0,-73.98256,1.0,120
2.0,242.0,12.0,-73.96064,1.0,180
3.0,79.0,23.0,-73.99138,0.0,65
1.0,0.0,22.0,-73.9664,0.0,40
3.0,20.0,6.0,-73.91283,0.0,55
2.0,64.0,12.0,-73.96131,0.0,89
2.0,14.0,12.0,-73.94416,0.0,60
1.0,0.0,81.0,-73.8787,0.0,60
1.0,89.0,19.0,-73.97683,0.0,110
2.0,3.0,13.0,-73.97557,0.0,70
1.0,0.0,19.0,-73.97904,0.0,80
2.0,179.0,6.0,-73.95232,1.0,200
1.0,24.0,6.0,-73.94291,1.0,75
2.0,365.0,54.0,-73.94362,2.0,50
2.0,154.0,8.0,-73.98664,0.0,130
1.0,42.0,6.0,-73.92448,1.0,150
1.0,0.0,11.0,-74.00157,1.0,300
1.0,47.0,101.0,-74.0157,1.0,91
1.0,67.0,23.0,-73.98816,1.0,120
1.0,22.0,11.0,-74.00593,1.0,495
96.0,189.0,1.0,-73.99058,1.0,156
1.0,140.0,7.0,-73.99346,1.0,200
2.0,82.0,24.0,-73.95831,1.0,190
1.0,128.0,14.0,-73.99471,1.0,215
5.0,0.0,7.0,-73.98717,0.0,110
1.0,0.0,1.0,-73.9777,1.0,750
5.0,83.0,4.0,-73.94933,1.0,165
1.0,0.0,28.0,-73.95454,1.0,299
1.0,0.0,33.0,-74.00046,1.0,55
1.0,0.0,12.0,-73.94144,0.0,55
1.0,365.0,8.0,-73.96076,0.0,1350
2.0,0.0,2.0,-73.94629,0.0,44
1.0,0.0,8.0,-73.98393,1.0,250
1.0,0.0,4.0,-73.93449,1.0,110
1.0,174.0,43.0,-74.00683,1.0,195
1.0,70.0,65.0,-73.86684,0.0,80
2.0,87.0,1.0,-73.97076,0.0,349
3.0,365.0,54.0,-73.92685,0.0,35
3.0,37.0,6.0,-73.92411,1.0,170
1.0,320.0,15.0,-73.9614,0.0,61
1.0,0.0,12.0,-73.94059,1.0,189
1.0,0.0,19.0,-73.98395,0.0,100
1.0,0.0,28.0,-73.95651,1.0,118
1.0,0.0,19.0,-73.98784,0.0,90
2.0,125.0,21.0,-73.9122,0.0,42
1.0,0.0,7.0,-73.98935,2.0,10
9.0,358.0,129.0,-73.86456,0.0,89
4.0,0.0,79.0,-74.01794,0.0,39
2.0,0.0,37.0,-73.79449,1.0,89
1.0,263.0,1.0,-73.97172,1.0,750
2.0,0.0,21.0,-73.91901,0.0,50
1.0,259.0,12.0,-73.94379,0.0,55
1.0,104.0,20.0,-73.94433,1.0,110
1.0,0.0,82.0,-73.95662,1.0,99
2.0,365.0,152.0,-73.75246,0.0,100
327.0,355.0,43.0,-74.01198,1.0,229
8.0,365.0,111.0,-73.99237,2.0,31
1.0,0.0,1.0,-73.98382,1.0,199
1.0,0.0,11.0,-74.00317,0.0,100
1.0,163.0,19.0,-73.98576,1.0,226
1.0,41.0,2.0,-73.95257,1.0,130
3.0,63.0,2.0,-73.94687,0.0,80
1.0,0.0,4.0,-73.94585,1.0,100
2.0,122.0,49.0,-73.91029,1.0,180
1.0,0.0,15.0,-73.94991,0.0,60
1.0,0.0,6.0,-73.94736,1.0,97
12.0,365.0,1.0,-73.97218,0.0,269
3.0,0.0,6.0,-73.94085,0.0,50
1.0,59.0,6.0,-73.92784,1.0,100
8.0,42.0,2.0,-73.93771,0.0,45
1.0,321.0,30.0,-73.94277,0.0,85
1.0,0.0,2.0,-73.95139,1.0,200
1.0,232.0,6.0,-73.94283,1.0,75
1.0,4.0,52.0,-73.99877,1.0,110
1.0,0.0,28.0,-73.95126,1.0,199
1.0,0.0,44.0,-73.91246,0.0,25
1.0,222.0,23.0,-73.98755,1.0,195
1.0,341.0,31.0,-73.90059,1.0,450
1.0,212.0,9.0,-73.99658,1.0,178
1.0,280.0,1.0,-73.97107,1.0,169
1.0,0.0,12.0,-73.94932,0.0,80
1.0,4.0,28.0,-73.94587,1.0,125
1.0,0.0,8.0,-73.96398,1.0,100
1.0,64.0,6.0,-73.94537,1.0,89
1.0,342.0,54.0,-73.93922,0.0,60
1.0,0.0,12.0,-73.95104,0.0,80
1.0,63.0,61.0,-73.74073,1.0,75
1.0,39.0,8.0,-73.98462,0.0,92
1.0,358.0,8.0,-73.96523,1.0,225
1.0,0.0,23.0,-73.98553,0.0,50
1.0,23.0,28.0,-73.94657,1.0,120
1.0,230.0,6.0,-73.94001,1.0,129
1.0,224.0,19.0,-73.97924,0.0,100
3.0,6.0,15.0,-73.96197,1.0,100
1.0,0.0,20.0,-73.94945,1.0,100
1.0,0.0,30.0,-73.94229,1.0,103
1.0,83.0,177.0,-73.89811,0.0,40
4.0,127.0,30.0,-73.9291,1.0,150
1.0,365.0,2.0,-73.93489,0.0,50
87.0,365.0,5.0,-73.98061,1.0,189
1.0,0.0,4.0,-73.94899,1.0,99
1.0,327.0,1.0,-73.96773,0.0,109
1.0,358.0,22.0,-73.95751,0.0,50
1.0,0.0,21.0,-73.92275,0.0,48
2.0,365.0,35.0,-73.92748,1.0,165
1.0,365.0,35.0,-73.93967,0.0,60
1.0,176.0,8.0,-73.9666,1.0,325
1.0,0.0,2.0,-73.93875,0.0,63
1.0,0.0,7.0,-73.98816,0.0,111
2.0,266.0,103.0,-73.86651,1.0,239
14.0,0.0,6.0,-73.93227,0.0,41
3.0,156.0,37.0,-73.80622,0.0,50
1.0,0.0,8.0,-73.96734,1.0,185
327.0,343.0,43.0,-74.01094,1.0,228
3.0,0.0,7.0,-73.98418,0.0,100
1.0,158.0,26.0,-73.97959,1.0,299
1.0,32.0,38.0,-73.97933,1.0,200
8.0,185.0,7.0,-73.99778,1.0,499
1.0,0.0,12.0,-73.96092,0.0,70
4.0,0.0,81.0,-73.88917,0.0,53
4.0,0.0,127.0,-73.85987,0.0,35
